::1 - - [18/Dec/2025:10:44:48 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 304 - "http://localhost:5000/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
::1 - - [18/Dec/2025:10:59:01 +0000] "POST /api/auth/register HTTP/1.1" 200 39 "http://localhost:5000/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
::1 - - [18/Dec/2025:10:59:13 +0000] "POST /api/auth/register HTTP/1.1" 401 24 "http://localhost:5000/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
::1 - - [18/Dec/2025:10:59:31 +0000] "POST /api/auth/login HTTP/1.1" 200 273 "http://localhost:5000/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
::1 - - [18/Dec/2025:11:08:50 +0000] "POST /api/auth/login HTTP/1.1" 401 33 "http://localhost:5000/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
::1 - - [18/Dec/2025:11:08:57 +0000] "POST /api/auth/login HTTP/1.1" 200 280 "http://localhost:5000/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
::1 - - [18/Dec/2025:11:31:35 +0000] "POST /api/auth/login HTTP/1.1" 200 280 "-" "PostmanRuntime/7.51.0"
::1 - - [18/Dec/2025:11:32:24 +0000] "GET /api/auth/AzfarUmar1 HTTP/1.1" 401 38 "-" "PostmanRuntime/7.51.0"
::1 - - [18/Dec/2025:11:32:46 +0000] "GET /api/auth/AzfarUmar1 HTTP/1.1" 200 154 "-" "PostmanRuntime/7.51.0"
::1 - - [18/Dec/2025:11:33:09 +0000] "GET /api/auth HTTP/1.1" 403 76 "-" "PostmanRuntime/7.51.0"
::1 - - [18/Dec/2025:11:50:38 +0000] "POST /api/auth/login HTTP/1.1" 401 33 "-" "PostmanRuntime/7.51.0"
::1 - - [18/Dec/2025:11:50:43 +0000] "POST /api/auth/login HTTP/1.1" 200 282 "-" "PostmanRuntime/7.51.0"
::1 - - [18/Dec/2025:11:51:07 +0000] "GET /api/auth HTTP/1.1" 404 147 "-" "PostmanRuntime/7.51.0"
